We'll be off and running to a lil' place called SILVERWOOD today! Can't wait! :), 8
Believe The Hype for Raleigh! Snip3down is going to go off!!, 8
Happy happy happy new year to everybody!! I have optimistic hopes for 2010., 8
Hot pot!, 8
"6 down, 3 to go, come on S4S! Make me a happy guy! :)", 8
Reggie Bush is the MAN!!!!, 8
Cracked another one!!! One to go!!!, 8
Drank some KC Tea last night. Pretty good!!, 8
cause she is an american ggggiiiirrrlll!!!! got to give it up for tom petty, 8
IS SUPER STRESSED AND ITS JUST THE SECOND MONTH OF SCHOOL..D:, 8
my son <PERSON> baked me a birthday cake last night all by himself and everyone sang Happy birthday to me....I felt the love! Today the weather is so beautiful...is it really November 7th? Feels like spring out!, 8
Summmerrrsss baaaccckkkk!!!! God i missed fb!!!, 8
Yay!!! Uni is finally finished for the year :) hello three months off :), 8
Is all set for tomorrow :D i am so excited :), 8
My friends are going back home!!! I'll miss you guys so much!!! :((, 8
is having such a great day!! thanks so so much for all of the birthday wishes/blessings/love!!!, 8
YOUMACON WAS ABSOLUTELY AMAZING GONNA START GETTING READY FOR NEXT YEAR VERY SOON, 8
JIMI HENDRIX NEVER DIED GOD TOOK HIM TO HEAVEN TO TEACH TO PLAY GUITAR, 8
On my way to Toowoomba!!!!! Woohoo....... Now the wait at the airport for me ruddy plane stuff!, 8
YAYERH!, 8
Does anyone have Graduation pictures that I can use for the new I Have a Dream website??  Must be with your cap and gown!!!  NEED RIGHT NOW!!!  Like in the next hour--before 5pm.  Thanks!!!, 8
"less than 4 hours til the Big Day\!!!!!!!!\""""", 8
Sibling war! It's on!!! Copy and paste this if you are the sibling who spends way to much time on facebook!!!!!!!!!, 8
"I hurt ma foot evry1!!! :( me sad, haha not really! XOXOX", 8
Tonite...let me think...:))) it's gonna be FUN!!, 8
I am so excited for tomarrow !!!!!, 8
YA ALLAH....... HELP US.....:'(, 8
Is stoked because my best friend comes home tomorrow!!!!!, 8
received a lovely surprise card from <PERSON>!! :) HappieeEEeE!! :P, 8
everybody sing!!!!!!!!!!, 8
At least 15 dead as israeli forces attack Gaza aid ahips!!!!!!! i hhhhhhate israil, 8
IT'S MY BIRTHDAY I'M FINALLY 14!, 8
BIRTHDAYYY!! <3, 8
me hang-over!!!!!!, 8
It's really been a great summer so far and Ive been to the beach for a week and it feels so good to be sitting at a computer!!!!!! Thank you GOOOOOODDDDDD. What would we do with out phones or computers???? We would be at home and just sitting there. I cou, 8
"OMG, I was just singing along to Taylor Swift. What is WRONG with me?!?!", 8
"haha, im so sure this is gunna be a great year! gunna have FUNN!!!!", 8
I really wana move soon!, 7
"thinks that for girls, boys are easily found. But GIRLS don't realize they need MEN!!", 7
I can't believe Michael Jackson is dead! ):, 7
"HELP! im looking for a childbirth class, preferably on weekdays.  Found <PERSON>, but she's only offering Sunday morning classes, and she's starting this Sunday. ANY SUGGESTIONS? thanks!", 7
Big weekend coming up. My band are performing at the Bay of IslandS Country Rock Festival... YEEEEHHHAAAAAAA!!!, 7
is starting my first night at my new job tonight.............I'm so happy!  :), 7
fun in the sun!!, 7
holy fuck its supposed to get up to the 90s for the weekends :P, 7
Yay! It's friday!, 7
"omg, y is life so difficult??? when one door closses another one opens, well where the f*** is the other door...", 7
Wow-so many bday wishes continue to come-thanks so much everyone!...and I have to give a shout out to the BEST sous chef working to prepare us an awesome dinner at the Hyeholde in Moon-Amy Hebster's man-<PERSON>!!, 7
"PHONE NUMBERS IS NOW ON FACEBOOK!! NO JOKE... Go to the top right of your screen, click Account then Edit Friends. Go to the left side of your screen and click Phonebook. Everyone's phone numbers are now being published. Please repost to let your ...friends know this is happening so they can remove their        number..        SCARY STUFF", 7
<PERSON> going with <PERSON> today is like going into a gun fight with a spoon. LETS GO YANKEES!, 7
"When you've been blessed it feels like heaven!\\""""", 7
One mo gen upportin one of ma boyz as they take dat plunge BEST WISHES <PERSON> AND <PERSON> Im honored to stand with you as you embark on the next chapter in your life.  LOVE YOU GUYS LIKE A PLAY COUSIN!, 7
Wow! Fun wedding =P Congradulations <PERSON> and <PERSON>!, 7
yayy! electric guitar!!, 7
... just signed the lease! Officiallly living with my girl <PERSON> for next year! yayyy!, 7
CARE TO BE MY NEW FRIEND?, 7
"Thanks for all the B-day wishes.  Unfortunetly, I've been sick since then.  But I'm better now and just in time to leave tomorrow for PUERTO RICOOOO!!!", 7
My birthday is tomorrow!!!! so excited, 7
The Walking dead television pilot will commense filiming May 15th 2010. FUCK YES, 7
"2 missed FG's, dammit!!! Still like <PERSON> though any kicker that gets in bar fights is cool with me, but seriously make those FG's!", 7
Mrs <PERSON> and i are gonna go shopping!!!, 7
"Okay, school being out isn't so bad...... been able to sleep 3 extra hours is AWESOME! Getting up @ 8 am is better than 5!", 7
"India Foxtrot Yankee Oscar Uniform <PERSON> Alpha November Uniform November Delta Echo<PERSON> Sierra Tango Alpha November Delta Tango Hotel India Sierra,<PERSON> Oscar Papa Yankee Alpha November Delta Papa Alpha Sierra Tango Echo Tango <PERSON> Yankee Oscar Uniform Romeo Sierra Tango Alpha Tango Uniform Sierra!!!", 7
We tied South but soooo should hav won!!!!!, 7
"They just robbed that man on So You Think You Can Dance\!!!!\""""", 7
WTF! Why do i now own the season set of Glee? Because it rocks!, 7
"I need Chicken in Farmville, Please HELP HELP HELP!", 7
tryouts 2day!!! im so excited, 7
high tea!!! =), 7
24th birthday is now officially: BEST BIRTHDAY EVER, 7
"little bit drained, alittle bit pumped... but mostly ready to crawl under the sheets!!! FUN??", 7
Its hard to be optimistic when it feels like the world is against you... ALL I WANT IS A FUCKING CAR!, 7
I am the luckiest person in the world to know so many fantastic beautiful people - loves to you all!!!, 7
SICK OF CRYING TIRED OF TRYING YEAH, 7
bad hair day :\\ whatever ima bring ppl cookies! n make em happy!! YAY!, 7
ITs great morning to hit the gym!!!!, 7
haha jane your the only mate bawbag deleted!!!! pmsl hun.xxxxxxxxxx, 7
I AM SO TIERD OF THIS JERSEYSHORE SHIT.THEY NEED TO BRING THOSE CAMARAS TO MY NECK OF THE WOODS I WILL SO THEM REALITY., 7
"Choose your FRIEND very carefully, because they will become your INTRODUCTION!!!!!", 7
"CERTAIN THINGS R FUNNY TO ME......Y WHEN U TELL A GUY U GOT A MAN DEY STILL TRY TO GET DA DIGITS,BUT WHEN U DNT GIVE IT 2 EM' THEY WANNA TALK SH*T.... PLEASE HELPME UNDERSTAND LADIES (<PERSON> LICKER GO LICK URSELF U CORNBALL)", 7
just wants to thank everyone for the happy birthday wishes!!!! I love you guys :), 7
"im going to dance camp again!,yes!!!!!! just cuz i graduated doesn't mean the team can get rid of me :)", 7
yo mamma is so stupid she sat down on theÃ¯Â»Â¿ tv and watched the couch HAHAHA!! just heard this today!! xD no offense to the moms but this is hilarious, 7
pooped out!!!! and tomorrow is another full day...., 7
Now on transit in Dubai...8 more hours to HOME!!!!  Thanks to all the well wishers! :O), 7
my birthday sucked!!!, 7
"Facebook friends:  HELP!!  I have had a lack of funny emails, add me email to your list PLEASE~!!  <EMAIL>", 7
"Incredibly tired but excited cause I get to go home soon!!!  Granted, it's only two weeks but who cares!", 7
"Happy for someone, although hearts crying loud. Told meself this will happen sooner of later. You stupid f***...you followed your heart again! This is what you'll get for ignoring the truth. They say Truth will set you free.\ but they didnt say it'll also beat the heck out of yo' ass. Happy...but hurting. Still here...still here. FOR YOU! Tnx\""""", 7
14 FINALLY!!!! lol, 7
THanks everybody !!!!!!!!!!!!, 7
I finally got a job!! WooHoo! =)=), 7
"Hey guys do you remember Sunday Basket\ well it's back in the Croisee in the form of \""JAPS\""!!!\""""", 7
O mi wrd!!!! am sooooo tired from job-shadowin! Da KFM studio is kick-ass! Luv da grafitti wall, 7
"Hawkey team!!!Anyone want to watch the game , please contact me .I'll join you!!!", 7
Mmmm cinnabon cereal!!!, 7
Hope I'm Having a girl this time!!!!, 7
"Getting over painful experience is much Like crossiiing monkey bars. you have to let go at some point in order to move forward.\ :) --TARAAAAAYYY!\""""", 7
that damn sad cows won't go away!!!, 7
Christ on a bike... when will this cold go away?!?!, 7
College Night is Tonight @ Cabanas!! $1 kamikazes and $2 well!! Plus live performances from Schofield!! Let's get crazy!!, 7
thanks for all the birthday wishes yall!!...... srry im alil late on the thank u's!, 7
I DID NOT WANT SNOW AS A BIRTHDAY GIFT TODAY...... I WANTED A PONY......, 7
Happy Happy Happy !!!!, 7
Common tests are 0000vvverrrrrrrr :DDDDDDD, 7
Almost feeling better!! damit hurry up already with this cold!!! so I can drink this weekend!!, 7
jlweagfnakwelak4hyjihj3035iy2ow4hj3jyhu2jy2jioagkdavbnjhn hq  Why is everyone so obsessed with how much wood a woodchuck could chuck?[/color], 7
ah its nice to be back in Sheptown--back to the grind tomorrow. also if you haven't seen Sherlock Holmes do it NOW it was AWESOME!!!!, 7
going to get my husband going to get my husband !!!! I LOVE FRIDAYS but i sure do hate sunday nights :(, 7
thinking at charity cup, 1
Just sip some crystal with these real ones, 1
would like to send a shout out and thanks to his little helper this weekend., 1
around.., 1
3 more days, 1
got a new # if you want it let me know., 1
Driving to cape may for the weekend now. So bored..., 1
"ATTENTION EVERYONE---There's a site called <URL> that's a new online phone book w/personal information: everything from pics you've posted on FB or web, your approx credit score, home value, income, age, etc. You can remove yourself by first searching for yourself on their site to find the URL of your page, then going to the Privacy button on the bottom of their page to remove yourself. Copy & repost", 1
is contemplating how to spend his Xbox points..., 1
la lingaw.. sleepy na.. work napud ugma. hehehe, 1
"<PERSON>       No matter what your party is, this is not the time to point fingers.  This woman and many other people were attacked by a person that should have been out of society.  I have everyone in my prayers to include <PERSON>, and I am a hardcore conservitive.  Remember that this is America and we can all think differently, this should not result in what happened today.  God be with you", 1
is fixin' to have a party this halloween., 1
So ive learned that things are weird not a bad  weird but a good weird, 1
Someone should make a <PERSON> Facts website to compete against Chuck Norris., 1
A life of wisdom consists of being constantly engaged in letting go, 1
, 1
